VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/06/2021 05:48:00 PM,01/06/2021 05:59:51 PM,1.0,2.57,1.0,N,142.0,90.0,2.0,10.5,1.0,0.5,0.0,0.0,0.3,14.8,2.5
2,01/06/2021 05:19:51 PM,01/06/2021 05:22:24 PM,1.0,0.62,1.0,N,230.0,100.0,1.0,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5
2,01/06/2021 05:29:22 PM,01/06/2021 05:32:06 PM,1.0,0.4,1.0,N,100.0,100.0,1.0,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5
2,01/06/2021 05:33:46 PM,01/06/2021 05:51:47 PM,1.0,3.65,1.0,N,100.0,262.0,1.0,14.5,1.0,0.5,3.76,0.0,0.3,22.56,2.5
1,01/06/2021 05:54:29 PM,01/06/2021 06:01:37 PM,1.0,1.2,1.0,Y,162.0,100.0,1.0,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5
1,01/06/2021 05:20:10 PM,01/06/2021 05:31:33 PM,1.0,1.6,1.0,N,186.0,233.0,1.0,9.0,3.5,0.5,2.0,0.0,0.3,15.3,2.5
1,01/06/2021 05:58:08 PM,01/06/2021 06:02:50 PM,1.0,0.6,1.0,N,186.0,164.0,2.0,5.0,3.5,0.5,0.0,0.0,0.3,9.3,2.5
1,01/06/2021 05:47:29 PM,01/06/2021 05:57:38 PM,1.0,2.1,1.0,N,163.0,262.0,1.0,9.0,3.5,0.5,1.0,0.0,0.3,14.3,2.5
2,01/06/2021 05:32:43 PM,01/06/2021 06:02:04 PM,1.0,12.37,1.0,N,162.0,14.0,1.0,35.0,1.0,0.5,9.08,6.12,0.3,54.5,2.5
2,01/06/2021 05:39:12 PM,01/06/2021 05:49:29 PM,2.0,1.9,1.0,N,229.0,164.0,1.0,9.0,1.0,0.5,2.66,0.0,0.3,15.96,2.5
2,01/06/2021 05:56:39 PM,01/06/2021 05:58:57 PM,2.0,0.9,1.0,N,113.0,186.0,1.0,4.5,1.0,0.5,1.0,0.0,0.3,9.8,2.5
1,01/06/2021 05:17:01 PM,01/06/2021 05:47:33 PM,2.0,18.0,2.0,N,132.0,263.0,1.0,52.0,7.0,0.5,10.0,6.12,0.3,75.92,2.5
2,01/06/2021 05:45:18 PM,01/06/2021 06:02:02 PM,1.0,2.6,1.0,N,170.0,246.0,1.0,12.5,1.0,0.5,3.36,0.0,0.3,20.16,2.5
1,01/06/2021 05:23:19 PM,01/06/2021 05:29:28 PM,1.0,1.2,1.0,N,113.0,4.0,1.0,6.0,3.5,0.5,2.05,0.0,0.3,12.35,2.5
1,01/06/2021 05:34:36 PM,01/06/2021 05:50:23 PM,2.0,3.0,1.0,N,79.0,100.0,1.0,13.0,3.5,0.5,1.0,0.0,0.3,18.3,2.5
1,01/06/2021 05:27:22 PM,01/06/2021 05:46:43 PM,1.0,3.2,1.0,N,186.0,211.0,1.0,15.0,3.5,0.5,2.5,0.0,0.3,21.8,2.5
1,01/06/2021 05:51:53 PM,01/06/2021 05:57:18 PM,1.0,1.2,1.0,N,113.0,100.0,1.0,6.5,3.5,0.5,2.7,0.0,0.3,13.5,2.5
2,01/06/2021 05:24:31 PM,01/06/2021 05:38:34 PM,1.0,2.12,1.0,N,161.0,263.0,1.0,11.0,1.0,0.5,1.75,0.0,0.3,17.05,2.5
2,01/06/2021 05:46:26 PM,01/06/2021 06:01:55 PM,1.0,3.28,1.0,N,43.0,186.0,1.0,13.0,1.0,0.5,1.0,0.0,0.3,18.3,2.5
2,01/06/2021 05:16:50 PM,01/06/2021 05:36:35 PM,1.0,8.63,1.0,N,138.0,164.0,1.0,26.5,1.0,0.5,7.38,6.12,0.3,44.3,2.5
2,01/06/2021 05:22:23 PM,01/06/2021 05:28:06 PM,1.0,1.08,1.0,N,230.0,161.0,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
2,01/06/2021 05:35:28 PM,01/06/2021 05:39:19 PM,1.0,0.82,1.0,N,237.0,236.0,1.0,5.0,1.0,0.5,1.86,0.0,0.3,11.16,2.5
2,01/06/2021 05:48:39 PM,01/06/2021 05:59:53 PM,1.0,1.67,1.0,N,237.0,143.0,1.0,9.0,1.0,0.5,2.0,0.0,0.3,15.3,2.5
2,01/06/2021 05:02:05 PM,01/06/2021 05:18:41 PM,1.0,5.25,1.0,N,88.0,50.0,1.0,18.0,1.0,0.5,3.34,0.0,0.3,25.64,2.5
2,01/06/2021 05:28:57 PM,01/06/2021 05:36:29 PM,1.0,1.33,1.0,N,48.0,142.0,1.0,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5
2,01/06/2021 05:42:39 PM,01/06/2021 05:47:25 PM,1.0,0.84,1.0,N,163.0,48.0,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
2,01/06/2021 06:01:18 PM,01/06/2021 06:26:30 PM,1.0,5.37,1.0,N,100.0,261.0,1.0,20.5,1.0,0.5,4.96,0.0,0.3,29.76,2.5
2,01/06/2021 05:11:36 PM,01/06/2021 05:17:46 PM,1.0,1.56,1.0,N,79.0,224.0,1.0,7.0,1.0,0.5,1.13,0.0,0.3,12.43,2.5
2,01/06/2021 05:48:51 PM,01/06/2021 05:51:49 PM,1.0,0.64,1.0,N,234.0,164.0,1.0,4.5,1.0,0.5,2.64,0.0,0.3,11.44,2.5
2,01/06/2021 05:59:55 PM,01/06/2021 06:12:07 PM,1.0,2.13,1.0,N,161.0,263.0,1.0,10.0,1.0,0.5,1.43,0.0,0.3,15.73,2.5
2,01/06/2021 05:16:16 PM,01/06/2021 05:52:49 PM,1.0,9.64,1.0,N,68.0,243.0,2.0,31.0,1.0,0.5,0.0,0.0,0.3,35.3,2.5
2,01/06/2021 05:08:50 PM,01/06/2021 05:11:16 PM,1.0,0.5,1.0,N,238.0,239.0,1.0,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5
2,01/06/2021 05:28:57 PM,01/06/2021 05:36:40 PM,1.0,1.92,1.0,N,151.0,166.0,2.0,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0.0
2,01/06/2021 05:46:31 PM,01/06/2021 05:56:31 PM,1.0,1.43,1.0,N,24.0,74.0,2.0,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0.0
2,01/06/2021 05:14:08 PM,01/06/2021 05:20:39 PM,1.0,1.24,1.0,N,170.0,224.0,2.0,6.5,1.0,0.5,0.0,0.0,0.3,10.8,2.5
2,01/06/2021 05:35:57 PM,01/06/2021 05:49:25 PM,1.0,3.31,1.0,N,230.0,75.0,2.0,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5
2,01/06/2021 05:18:45 PM,01/06/2021 05:24:55 PM,1.0,1.06,1.0,N,162.0,170.0,1.0,6.0,1.0,0.5,1.0,0.0,0.3,11.3,2.5
2,01/06/2021 05:20:13 PM,01/06/2021 05:37:59 PM,1.0,3.02,1.0,N,107.0,50.0,1.0,14.0,1.0,0.5,3.66,0.0,0.3,21.96,2.5
1,01/06/2021 05:30:18 PM,01/06/2021 05:59:15 PM,1.0,0.0,1.0,N,170.0,127.0,1.0,31.2,0.0,0.5,0.0,0.0,0.3,32.0,0.0
2,01/06/2021 05:28:15 PM,01/06/2021 06:02:25 PM,3.0,17.49,2.0,N,132.0,137.0,1.0,52.0,4.5,0.5,9.89,6.12,0.3,75.81,2.5
2,01/06/2021 05:52:54 PM,01/06/2021 06:04:46 PM,2.0,1.69,1.0,N,229.0,142.0,1.0,9.5,1.0,0.5,2.07,0.0,0.3,15.87,2.5
2,01/06/2021 05:17:59 PM,01/06/2021 05:28:34 PM,1.0,1.2,1.0,N,170.0,162.0,1.0,8.5,1.0,0.5,3.84,0.0,0.3,16.64,2.5
2,01/06/2021 05:31:56 PM,01/06/2021 05:39:49 PM,1.0,1.83,1.0,N,229.0,263.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 05:09:11 PM,01/06/2021 05:17:08 PM,1.0,1.53,1.0,N,164.0,79.0,2.0,7.5,1.0,0.5,0.0,0.0,0.3,11.8,2.5
2,01/06/2021 05:29:03 PM,01/06/2021 05:41:02 PM,2.0,1.46,1.0,N,137.0,68.0,1.0,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5
2,01/06/2021 05:00:32 PM,01/06/2021 05:35:17 PM,1.0,12.2,1.0,N,138.0,132.0,1.0,35.5,1.0,0.5,0.0,0.0,0.3,37.3,0.0
2,01/06/2021 05:29:24 PM,01/06/2021 05:40:34 PM,6.0,2.28,1.0,N,162.0,236.0,1.0,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
2,01/06/2021 05:24:44 PM,01/06/2021 05:33:16 PM,2.0,1.88,1.0,N,163.0,90.0,1.0,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
2,01/06/2021 05:48:24 PM,01/06/2021 05:56:04 PM,3.0,1.24,1.0,N,43.0,140.0,1.0,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5
1,01/06/2021 05:42:52 PM,01/06/2021 06:11:01 PM,0.0,4.8,1.0,N,45.0,181.0,1.0,19.0,3.5,0.5,20.0,0.0,0.3,43.3,2.5
2,01/06/2021 05:36:42 PM,01/06/2021 05:50:42 PM,1.0,2.08,1.0,N,24.0,74.0,1.0,10.5,1.0,0.5,2.46,0.0,0.3,14.76,0.0
2,01/06/2021 05:31:29 PM,01/06/2021 05:37:00 PM,1.0,1.14,1.0,N,68.0,170.0,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
2,01/06/2021 05:39:51 PM,01/06/2021 05:48:05 PM,1.0,0.88,1.0,N,170.0,100.0,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
1,01/06/2021 05:22:19 PM,01/06/2021 05:38:42 PM,1.0,3.7,1.0,N,100.0,236.0,1.0,14.0,3.5,0.5,3.65,0.0,0.3,21.95,2.5
2,01/06/2021 06:00:11 PM,01/06/2021 06:06:36 PM,1.0,1.45,1.0,N,141.0,236.0,1.0,7.0,1.0,0.5,2.82,0.0,0.3,14.12,2.5
2,01/06/2021 05:05:33 PM,01/06/2021 05:07:49 PM,1.0,0.35,1.0,N,239.0,239.0,1.0,3.5,1.0,0.5,1.0,0.0,0.3,8.8,2.5
2,01/06/2021 05:10:29 PM,01/06/2021 05:26:10 PM,1.0,2.81,1.0,N,161.0,263.0,1.0,12.5,1.0,0.5,3.36,0.0,0.3,20.16,2.5
2,01/06/2021 05:31:22 PM,01/06/2021 05:38:00 PM,1.0,1.23,1.0,N,141.0,264.0,1.0,6.5,1.0,0.5,3.24,0.0,0.3,14.04,2.5
2,01/06/2021 05:50:05 PM,01/06/2021 05:56:19 PM,1.0,1.22,1.0,N,140.0,236.0,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
1,01/06/2021 06:00:42 PM,01/06/2021 06:09:39 PM,0.0,2.4,1.0,N,148.0,33.0,1.0,9.0,3.5,0.5,2.0,0.0,0.3,15.3,2.5
1,01/06/2021 06:29:21 PM,01/06/2021 06:35:32 PM,0.0,1.2,1.0,N,234.0,170.0,1.0,6.5,3.5,0.5,2.15,0.0,0.3,12.95,2.5
2,01/06/2021 06:05:51 PM,01/06/2021 06:08:11 PM,1.0,0.75,1.0,N,186.0,48.0,1.0,4.0,1.0,0.5,2.7,0.0,0.3,11.0,2.5
2,01/06/2021 06:26:40 PM,01/06/2021 07:01:37 PM,1.0,6.94,1.0,N,186.0,17.0,1.0,26.0,1.0,0.5,6.06,0.0,0.3,36.36,2.5
1,01/06/2021 06:16:02 PM,01/06/2021 06:33:25 PM,0.0,2.8,1.0,N,186.0,237.0,1.0,13.0,3.5,0.5,3.46,0.0,0.3,20.76,2.5
1,01/06/2021 06:49:40 PM,01/06/2021 07:08:20 PM,0.0,3.1,1.0,N,170.0,236.0,2.0,14.0,3.5,0.5,0.0,0.0,0.3,18.3,2.5
2,01/06/2021 06:30:49 PM,01/06/2021 06:40:58 PM,5.0,1.63,1.0,N,75.0,74.0,2.0,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0.0
1,01/06/2021 06:07:35 PM,01/06/2021 06:47:00 PM,1.0,10.4,1.0,N,132.0,225.0,1.0,34.0,1.0,0.5,2.0,0.0,0.3,37.8,0.0
2,01/06/2021 05:50:34 PM,01/06/2021 06:03:05 PM,1.0,2.96,1.0,N,238.0,50.0,1.0,12.0,1.0,0.5,2.44,0.0,0.3,18.74,2.5
1,01/06/2021 06:16:26 PM,01/06/2021 06:23:52 PM,1.0,2.0,1.0,N,170.0,237.0,2.0,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5
1,01/06/2021 06:29:45 PM,01/06/2021 06:33:30 PM,1.0,0.4,1.0,N,236.0,263.0,1.0,4.5,3.5,0.5,1.2,0.0,0.3,10.0,2.5
1,01/06/2021 06:03:03 PM,01/06/2021 06:13:08 PM,1.0,1.4,1.0,N,144.0,87.0,1.0,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5
1,01/06/2021 06:19:48 PM,01/06/2021 06:51:08 PM,1.0,0.0,1.0,N,88.0,37.0,1.0,19.2,0.0,0.5,0.0,0.0,0.3,20.0,0.0
2,01/06/2021 06:41:20 PM,01/06/2021 06:46:02 PM,1.0,0.93,1.0,N,152.0,24.0,1.0,5.5,1.0,0.5,1.46,0.0,0.3,8.76,0.0
2,01/06/2021 06:22:15 PM,01/06/2021 06:30:28 PM,1.0,1.8,1.0,N,164.0,68.0,1.0,8.5,1.0,0.5,1.92,0.0,0.3,14.72,2.5
2,01/06/2021 06:52:26 PM,01/06/2021 07:11:13 PM,1.0,6.17,1.0,N,141.0,116.0,2.0,19.5,1.0,0.5,0.0,0.0,0.3,23.8,2.5
1,01/06/2021 06:18:28 PM,01/06/2021 06:28:05 PM,1.0,1.4,1.0,N,239.0,142.0,1.0,8.5,3.5,0.5,1.0,0.0,0.3,13.8,2.5
1,01/06/2021 06:30:41 PM,01/06/2021 06:40:50 PM,1.0,1.6,1.0,N,163.0,237.0,1.0,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5
2,01/06/2021 06:41:17 PM,01/06/2021 06:46:22 PM,6.0,0.67,1.0,N,48.0,246.0,1.0,5.0,1.0,0.5,2.0,0.0,0.3,11.3,2.5
1,01/06/2021 06:07:07 PM,01/06/2021 06:20:40 PM,1.0,2.9,1.0,N,237.0,68.0,1.0,12.5,3.5,0.5,2.52,0.0,0.3,19.32,2.5
1,01/06/2021 06:22:50 PM,01/06/2021 06:31:44 PM,1.0,2.0,1.0,N,68.0,125.0,1.0,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5
1,01/06/2021 06:38:50 PM,01/06/2021 06:42:06 PM,1.0,0.5,1.0,N,234.0,164.0,1.0,4.5,3.5,0.5,1.0,0.0,0.3,9.8,2.5
1,01/06/2021 06:52:17 PM,01/06/2021 07:09:42 PM,1.0,3.3,1.0,N,162.0,238.0,1.0,15.0,3.5,0.5,3.85,0.0,0.3,23.15,2.5
2,01/06/2021 06:56:19 PM,01/06/2021 07:06:00 PM,3.0,1.68,1.0,N,237.0,143.0,2.0,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5
1,01/06/2021 06:04:14 PM,01/06/2021 06:10:29 PM,1.0,1.6,1.0,N,236.0,143.0,1.0,7.0,3.5,0.5,2.0,0.0,0.3,13.3,2.5
1,01/06/2021 06:26:04 PM,01/06/2021 06:37:55 PM,1.0,2.4,1.0,N,161.0,246.0,1.0,10.5,3.5,0.5,2.95,0.0,0.3,17.75,2.5
2,01/06/2021 06:31:29 PM,01/06/2021 06:40:31 PM,1.0,1.13,1.0,N,161.0,68.0,1.0,7.5,1.0,0.5,2.0,0.0,0.3,13.8,2.5
2,01/06/2021 06:48:25 PM,01/06/2021 06:57:08 PM,1.0,1.76,1.0,N,68.0,249.0,1.0,8.0,1.0,0.5,2.0,0.0,0.3,14.3,2.5
2,01/06/2021 06:16:17 PM,01/06/2021 06:31:21 PM,1.0,3.12,1.0,N,263.0,42.0,1.0,12.5,1.0,0.5,1.0,0.0,0.3,17.8,2.5
2,01/06/2021 06:41:03 PM,01/06/2021 06:46:29 PM,1.0,0.79,1.0,N,41.0,151.0,1.0,5.5,1.0,0.5,1.46,0.0,0.3,8.76,0.0
2,01/06/2021 06:50:10 PM,01/06/2021 06:55:54 PM,1.0,1.92,1.0,N,151.0,142.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 06:14:41 PM,01/06/2021 06:22:27 PM,1.0,1.73,1.0,N,161.0,236.0,1.0,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
2,01/06/2021 06:34:20 PM,01/06/2021 06:39:50 PM,1.0,0.78,1.0,N,236.0,236.0,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
2,01/06/2021 06:42:58 PM,01/06/2021 06:47:03 PM,1.0,0.93,1.0,N,236.0,236.0,1.0,5.0,1.0,0.5,2.32,0.0,0.3,11.62,2.5
2,01/06/2021 06:48:09 PM,01/06/2021 06:53:21 PM,1.0,1.07,1.0,N,237.0,263.0,1.0,5.5,1.0,0.5,0.98,0.0,0.3,10.78,2.5
1,01/06/2021 06:12:16 PM,01/06/2021 06:18:26 PM,1.0,0.8,1.0,N,151.0,239.0,1.0,6.0,3.5,0.5,0.7,0.0,0.3,11.0,2.5
1,01/06/2021 06:36:25 PM,01/06/2021 06:52:40 PM,1.0,5.2,1.0,N,151.0,244.0,2.0,17.5,1.0,0.5,0.0,0.0,0.3,19.3,0.0
2,01/06/2021 06:11:52 PM,01/06/2021 06:31:12 PM,1.0,2.9,1.0,N,48.0,236.0,1.0,14.5,1.0,0.5,3.76,0.0,0.3,22.56,2.5
2,01/06/2021 06:44:29 PM,01/06/2021 06:54:03 PM,1.0,1.78,1.0,N,75.0,166.0,1.0,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0.0
2,01/06/2021 06:12:17 PM,01/06/2021 06:38:57 PM,1.0,5.03,1.0,N,236.0,114.0,1.0,20.5,1.0,0.5,4.2,0.0,0.3,29.0,2.5
2,01/06/2021 06:52:16 PM,01/06/2021 07:13:58 PM,1.0,5.2,1.0,N,164.0,97.0,1.0,19.0,1.0,0.5,4.66,0.0,0.3,27.96,2.5
2,01/06/2021 06:32:11 PM,01/06/2021 06:48:39 PM,1.0,1.97,1.0,N,140.0,161.0,1.0,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5
2,01/06/2021 06:56:46 PM,01/06/2021 07:11:48 PM,1.0,2.97,1.0,N,162.0,238.0,1.0,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
2,01/06/2021 06:17:09 PM,01/06/2021 06:38:19 PM,1.0,5.0,1.0,N,186.0,41.0,1.0,18.0,1.0,0.5,0.0,0.0,0.3,22.3,2.5
2,01/06/2021 06:39:48 PM,01/06/2021 06:47:59 PM,1.0,1.28,1.0,N,41.0,152.0,2.0,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0.0
1,01/06/2021 06:43:12 PM,01/06/2021 06:46:46 PM,1.0,0.5,1.0,Y,238.0,238.0,1.0,4.5,3.5,0.5,0.5,0.0,0.3,9.3,2.5
1,01/06/2021 06:48:26 PM,01/06/2021 06:51:00 PM,2.0,0.2,1.0,N,239.0,239.0,2.0,3.5,3.5,0.5,0.0,0.0,0.3,7.8,2.5
1,01/06/2021 06:16:59 PM,01/06/2021 06:24:18 PM,2.0,1.3,1.0,N,148.0,113.0,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
1,01/06/2021 06:53:54 PM,01/06/2021 07:18:05 PM,1.0,0.0,1.0,N,170.0,134.0,1.0,28.2,0.0,0.5,0.0,0.0,0.3,29.0,0.0
2,01/06/2021 06:22:06 PM,01/06/2021 06:29:47 PM,3.0,1.33,1.0,N,237.0,142.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
1,01/06/2021 06:00:17 PM,01/06/2021 06:15:23 PM,1.0,2.9,1.0,N,234.0,261.0,1.0,11.5,3.5,0.5,3.15,0.0,0.3,18.95,2.5
1,01/06/2021 06:45:42 PM,01/06/2021 06:47:37 PM,1.0,0.4,1.0,N,231.0,144.0,1.0,3.5,3.5,0.5,0.0,0.0,0.3,7.8,2.5
1,01/06/2021 06:01:41 PM,01/06/2021 06:11:35 PM,1.0,1.9,1.0,Y,162.0,90.0,1.0,9.0,3.5,0.5,3.0,0.0,0.3,16.3,2.5
1,01/06/2021 06:50:13 PM,01/06/2021 06:54:50 PM,2.0,0.6,1.0,N,237.0,237.0,1.0,5.0,3.5,0.5,0.75,0.0,0.3,10.05,2.5
2,01/06/2021 06:16:44 PM,01/06/2021 06:40:02 PM,2.0,10.32,1.0,N,138.0,65.0,1.0,30.0,1.0,0.5,5.0,0.0,0.3,36.8,0.0
2,01/06/2021 06:42:40 PM,01/06/2021 06:47:31 PM,2.0,0.85,1.0,N,65.0,66.0,1.0,5.0,1.0,0.5,2.04,0.0,0.3,8.84,0.0
1,01/06/2021 06:51:45 PM,01/06/2021 06:59:28 PM,1.0,1.7,1.0,N,238.0,142.0,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
2,01/06/2021 06:41:45 PM,01/06/2021 06:56:01 PM,1.0,4.18,1.0,N,164.0,151.0,1.0,14.5,1.0,0.5,3.76,0.0,0.3,22.56,2.5
1,01/06/2021 06:08:40 PM,01/06/2021 06:14:51 PM,1.0,1.5,1.0,N,125.0,68.0,1.0,7.0,3.5,0.5,2.26,0.0,0.3,13.56,2.5
1,01/06/2021 06:23:21 PM,01/06/2021 06:36:50 PM,1.0,3.3,1.0,N,100.0,140.0,1.0,12.0,3.5,0.5,1.0,0.0,0.3,17.3,2.5
1,01/06/2021 06:53:56 PM,01/06/2021 07:09:05 PM,1.0,3.2,1.0,N,161.0,231.0,1.0,13.0,3.5,0.5,3.45,0.0,0.3,20.75,2.5
2,01/06/2021 06:31:02 PM,01/06/2021 06:36:15 PM,1.0,0.49,1.0,N,33.0,33.0,1.0,5.0,1.0,0.5,2.0,0.0,0.3,8.8,0.0
2,01/06/2021 06:15:16 PM,01/06/2021 07:01:58 PM,1.0,12.24,1.0,N,132.0,61.0,1.0,41.0,1.0,0.5,2.0,0.0,0.3,44.8,0.0
1,01/06/2021 06:01:28 PM,01/06/2021 06:07:08 PM,1.0,0.9,1.0,N,164.0,233.0,1.0,6.0,3.5,0.5,1.7,0.0,0.3,12.0,2.5
1,01/06/2021 06:13:16 PM,01/06/2021 06:15:44 PM,1.0,0.5,1.0,N,107.0,107.0,1.0,4.0,3.5,0.5,1.65,0.0,0.3,9.95,2.5
1,01/06/2021 06:23:12 PM,01/06/2021 06:26:47 PM,1.0,0.6,1.0,N,107.0,170.0,1.0,5.0,3.5,0.5,1.0,0.0,0.3,10.3,2.5
1,01/06/2021 06:27:41 PM,01/06/2021 06:33:09 PM,1.0,1.0,1.0,N,170.0,230.0,2.0,6.0,3.5,0.5,0.0,0.0,0.3,10.3,2.5
1,01/06/2021 06:51:14 PM,01/06/2021 06:57:27 PM,1.0,1.3,1.0,N,162.0,237.0,1.0,7.0,3.5,0.5,2.8,0.0,0.3,14.1,2.5
1,01/06/2021 06:55:31 PM,01/06/2021 07:05:35 PM,1.0,1.8,1.0,N,43.0,141.0,1.0,9.5,3.5,0.5,2.75,0.0,0.3,16.55,2.5
1,01/06/2021 06:04:58 PM,01/06/2021 06:37:24 PM,1.0,12.0,1.0,N,244.0,255.0,3.0,36.0,3.5,0.5,0.0,0.0,0.3,40.3,2.5
2,01/06/2021 06:50:50 PM,01/06/2021 07:24:32 PM,1.0,15.92,2.0,N,219.0,50.0,1.0,52.0,4.5,0.5,0.0,6.12,0.3,65.92,2.5
1,01/06/2021 06:27:16 PM,01/06/2021 06:36:43 PM,1.0,2.4,1.0,N,231.0,234.0,1.0,9.5,3.5,0.5,2.76,0.0,0.3,16.56,2.5
2,01/06/2021 06:00:30 PM,01/06/2021 06:09:00 PM,1.0,1.46,1.0,N,164.0,107.0,1.0,7.5,1.0,0.5,2.0,0.0,0.3,13.8,2.5
2,01/06/2021 06:18:39 PM,01/06/2021 06:23:48 PM,1.0,1.1,1.0,N,144.0,249.0,1.0,6.0,1.0,0.5,3.09,0.0,0.3,13.39,2.5
2,01/06/2021 06:35:11 PM,01/06/2021 06:51:24 PM,5.0,5.23,1.0,N,186.0,238.0,1.0,17.5,1.0,0.5,2.0,0.0,0.3,23.8,2.5
2,01/06/2021 06:57:28 PM,01/06/2021 07:03:12 PM,5.0,1.09,1.0,N,239.0,236.0,1.0,6.5,1.0,0.5,3.24,0.0,0.3,14.04,2.5
2,01/06/2021 06:07:59 PM,01/06/2021 06:22:04 PM,1.0,2.65,1.0,N,142.0,164.0,2.0,11.0,1.0,0.5,0.0,0.0,0.3,15.3,2.5
1,01/06/2021 06:19:02 PM,01/06/2021 06:25:07 PM,1.0,1.2,1.0,N,170.0,107.0,1.0,6.5,3.5,0.5,1.5,0.0,0.3,12.3,2.5
2,01/06/2021 06:16:09 PM,01/06/2021 06:43:11 PM,1.0,14.44,1.0,N,132.0,179.0,1.0,39.5,1.0,0.5,8.26,0.0,0.3,49.56,0.0
2,01/06/2021 06:14:56 PM,01/06/2021 06:31:57 PM,2.0,3.6,1.0,N,233.0,238.0,1.0,14.0,1.0,0.5,3.66,0.0,0.3,21.96,2.5
2,01/06/2021 06:06:08 PM,01/06/2021 06:12:48 PM,1.0,1.44,1.0,N,141.0,263.0,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
2,01/06/2021 06:25:55 PM,01/06/2021 06:32:38 PM,1.0,1.72,1.0,N,140.0,236.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 06:35:44 PM,01/06/2021 06:44:50 PM,1.0,1.49,1.0,N,236.0,141.0,1.0,8.0,1.0,0.5,1.58,0.0,0.3,13.88,2.5
2,01/06/2021 06:56:40 PM,01/06/2021 07:04:19 PM,1.0,1.37,1.0,N,140.0,236.0,1.0,7.0,1.0,0.5,2.82,0.0,0.3,14.12,2.5
1,01/06/2021 06:08:56 PM,01/06/2021 06:18:22 PM,1.0,2.3,1.0,N,233.0,263.0,1.0,9.5,3.5,0.5,4.1,0.0,0.3,17.9,2.5
1,01/06/2021 06:25:24 PM,01/06/2021 06:40:26 PM,2.0,3.8,1.0,N,263.0,42.0,1.0,14.0,3.5,0.5,3.65,0.0,0.3,21.95,2.5
1,01/06/2021 06:52:51 PM,01/06/2021 06:59:53 PM,1.0,1.3,1.0,N,41.0,238.0,2.0,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0.0
2,01/06/2021 06:03:02 PM,01/06/2021 06:07:46 PM,1.0,0.99,1.0,N,236.0,239.0,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
1,01/06/2021 06:01:11 PM,01/06/2021 06:12:54 PM,0.0,2.6,1.0,N,234.0,142.0,1.0,11.0,3.5,0.5,1.0,0.0,0.3,16.3,2.5
1,01/06/2021 06:20:10 PM,01/06/2021 06:24:49 PM,0.0,0.9,1.0,N,238.0,75.0,1.0,5.5,1.0,0.5,1.7,0.0,0.3,9.0,0.0
1,01/06/2021 06:29:31 PM,01/06/2021 06:32:18 PM,0.0,0.5,1.0,N,75.0,236.0,1.0,4.0,3.5,0.5,0.83,0.0,0.3,9.13,2.5
