VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,02/15/2021 02:03:02 PM,02/15/2021 02:09:04 PM,1.0,1.19,1.0,N,90.0,161.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,02/15/2021 02:28:47 PM,02/15/2021 02:36:25 PM,1.0,1.27,1.0,N,164.0,246.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:05:10 PM,02/15/2021 02:13:33 PM,1.0,1.02,1.0,N,161.0,186.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:17:26 PM,02/15/2021 02:24:55 PM,1.0,1.39,1.0,N,90.0,158.0,1.0,7.0,0.0,0.5,2.0,0.0,0.3,12.3,2.5
2,02/15/2021 02:39:45 PM,02/15/2021 02:50:13 PM,1.0,1.58,1.0,N,125.0,232.0,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
1,02/15/2021 02:06:14 PM,02/15/2021 02:11:41 PM,1.0,1.0,1.0,N,161.0,100.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,02/15/2021 02:13:33 PM,02/15/2021 02:30:26 PM,1.0,3.4,1.0,N,186.0,236.0,1.0,14.0,2.5,0.5,3.45,0.0,0.3,20.75,2.5
1,02/15/2021 02:32:41 PM,02/15/2021 02:39:53 PM,1.0,1.1,1.0,N,236.0,237.0,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
1,02/15/2021 02:46:49 PM,02/15/2021 02:51:12 PM,1.0,0.5,1.0,N,237.0,237.0,1.0,4.5,2.5,0.5,1.0,0.0,0.3,8.8,2.5
1,02/15/2021 02:54:02 PM,02/15/2021 03:06:13 PM,1.0,2.2,1.0,N,237.0,143.0,1.0,10.0,2.5,0.5,1.3,0.0,0.3,14.6,2.5
1,02/15/2021 02:18:37 PM,02/15/2021 02:22:19 PM,2.0,1.0,1.0,N,229.0,170.0,1.0,5.0,2.5,0.5,1.66,0.0,0.3,9.96,2.5
1,02/15/2021 02:27:27 PM,02/15/2021 02:42:18 PM,1.0,2.8,1.0,N,170.0,158.0,1.0,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
1,02/15/2021 02:55:47 PM,02/15/2021 03:10:49 PM,1.0,2.5,1.0,N,158.0,170.0,1.0,12.0,2.5,0.5,3.06,0.0,0.3,18.36,2.5
1,02/15/2021 02:01:15 PM,02/15/2021 02:24:32 PM,1.0,8.3,1.0,N,68.0,257.0,1.0,26.5,2.5,0.5,5.0,6.12,0.3,40.92,2.5
2,02/15/2021 02:09:13 PM,02/15/2021 02:15:25 PM,1.0,1.37,1.0,N,237.0,233.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,02/15/2021 02:29:15 PM,02/15/2021 02:41:45 PM,1.0,3.09,1.0,N,107.0,236.0,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
2,02/15/2021 02:50:22 PM,02/15/2021 02:55:39 PM,1.0,0.74,1.0,N,262.0,236.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2,02/15/2021 02:41:48 PM,02/15/2021 02:49:42 PM,1.0,2.13,1.0,N,107.0,229.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
2,02/15/2021 02:11:59 PM,02/15/2021 02:33:57 PM,1.0,5.3,1.0,N,237.0,144.0,2.0,20.0,0.0,0.5,0.0,0.0,0.3,23.3,2.5
2,02/15/2021 02:50:21 PM,02/15/2021 03:12:49 PM,1.0,4.52,1.0,N,231.0,142.0,1.0,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
2,02/15/2021 02:37:58 PM,02/15/2021 02:47:42 PM,1.0,1.56,1.0,N,234.0,125.0,1.0,8.0,0.0,0.5,1.0,0.0,0.3,12.3,2.5
1,02/15/2021 02:37:46 PM,02/15/2021 02:41:45 PM,0.0,0.6,1.0,N,137.0,234.0,1.0,4.5,2.5,0.5,1.95,0.0,0.3,9.75,2.5
2,02/15/2021 02:17:33 PM,02/15/2021 02:32:59 PM,1.0,4.52,1.0,N,230.0,13.0,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
2,02/15/2021 02:46:35 PM,02/15/2021 02:50:52 PM,1.0,0.64,1.0,N,113.0,79.0,1.0,4.5,0.0,0.5,0.78,0.0,0.3,8.58,2.5
2,02/15/2021 02:55:19 PM,02/15/2021 03:05:06 PM,1.0,1.65,1.0,N,107.0,100.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
1,02/15/2021 02:12:25 PM,02/15/2021 02:17:36 PM,1.0,1.1,1.0,N,237.0,75.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,02/15/2021 02:19:09 PM,02/15/2021 02:37:04 PM,1.0,3.4,1.0,N,75.0,164.0,1.0,14.5,2.5,0.5,4.45,0.0,0.3,22.25,2.5
1,02/15/2021 02:43:41 PM,02/15/2021 02:47:45 PM,1.0,0.8,1.0,N,161.0,100.0,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
1,02/15/2021 02:54:41 PM,02/15/2021 03:08:28 PM,2.0,2.3,1.0,N,68.0,114.0,1.0,11.0,2.5,0.5,2.0,0.0,0.3,16.3,2.5
2,02/15/2021 02:04:36 PM,02/15/2021 02:20:09 PM,1.0,3.03,1.0,N,68.0,237.0,1.0,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
2,02/15/2021 02:23:35 PM,02/15/2021 02:25:51 PM,1.0,0.6,1.0,N,43.0,43.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
2,02/15/2021 02:34:04 PM,02/15/2021 02:44:18 PM,1.0,2.37,1.0,N,239.0,41.0,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
1,02/15/2021 02:14:33 PM,02/15/2021 02:29:01 PM,1.0,1.7,1.0,N,234.0,246.0,1.0,10.5,2.5,0.5,2.07,0.0,0.3,15.87,2.5
1,02/15/2021 02:33:01 PM,02/15/2021 02:35:46 PM,1.0,0.9,1.0,N,68.0,246.0,1.0,4.5,2.5,0.5,2.0,0.0,0.3,9.8,2.5
2,02/15/2021 02:33:45 PM,02/15/2021 02:42:58 PM,6.0,1.79,1.0,N,170.0,249.0,1.0,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5
2,02/15/2021 02:01:59 PM,02/15/2021 02:07:34 PM,1.0,0.86,1.0,N,211.0,158.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2,02/15/2021 02:16:01 PM,02/15/2021 02:42:11 PM,1.0,8.02,1.0,N,90.0,116.0,1.0,26.5,0.0,0.5,5.96,0.0,0.3,35.76,2.5
2,02/15/2021 02:53:25 PM,02/15/2021 03:23:31 PM,1.0,4.14,1.0,N,116.0,166.0,1.0,21.0,0.0,0.5,0.0,0.0,0.3,21.8,0.0
2,02/15/2021 02:05:44 PM,02/15/2021 02:12:01 PM,1.0,0.93,1.0,N,163.0,142.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 02:41:43 PM,02/15/2021 02:47:59 PM,1.0,1.12,1.0,N,234.0,246.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
1,02/15/2021 02:07:49 PM,02/15/2021 02:27:04 PM,2.0,3.3,1.0,N,230.0,4.0,1.0,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5
1,02/15/2021 02:39:35 PM,02/15/2021 02:46:26 PM,1.0,1.7,1.0,N,107.0,232.0,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
2,02/15/2021 02:27:59 PM,02/15/2021 02:32:20 PM,1.0,0.72,1.0,N,239.0,239.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2,02/15/2021 02:43:08 PM,02/15/2021 03:00:47 PM,1.0,3.51,1.0,N,50.0,224.0,2.0,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
2,02/15/2021 02:36:07 PM,02/15/2021 02:41:52 PM,3.0,0.89,1.0,N,238.0,239.0,1.0,6.0,0.0,0.5,2.0,0.0,0.3,11.3,2.5
2,02/15/2021 02:48:54 PM,02/15/2021 03:04:28 PM,3.0,3.25,1.0,N,142.0,158.0,1.0,13.0,0.0,0.5,4.08,0.0,0.3,20.38,2.5
2,02/15/2021 02:27:29 PM,02/15/2021 02:30:38 PM,5.0,0.9,1.0,N,238.0,239.0,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2,02/15/2021 02:51:04 PM,02/15/2021 02:56:05 PM,5.0,0.69,1.0,N,239.0,239.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,02/15/2021 03:00:29 PM,02/15/2021 03:13:44 PM,5.0,2.93,1.0,N,239.0,68.0,1.0,12.0,0.0,0.5,3.82,0.0,0.3,19.12,2.5
1,02/15/2021 02:24:47 PM,02/15/2021 02:38:00 PM,2.0,2.2,1.0,N,42.0,238.0,2.0,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0.0
1,02/15/2021 02:54:30 PM,02/15/2021 03:04:43 PM,2.0,1.5,1.0,N,48.0,233.0,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
2,02/15/2021 02:41:53 PM,02/15/2021 02:46:30 PM,1.0,0.98,1.0,N,141.0,236.0,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
2,02/15/2021 02:51:02 PM,02/15/2021 02:56:20 PM,1.0,0.78,1.0,N,236.0,237.0,1.0,5.5,0.0,0.5,1.32,0.0,0.3,10.12,2.5
2,02/15/2021 02:43:59 PM,02/15/2021 02:49:05 PM,2.0,0.61,1.0,N,237.0,43.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2,02/15/2021 02:16:30 PM,02/15/2021 02:23:12 PM,1.0,1.62,1.0,N,246.0,143.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,02/15/2021 02:40:58 PM,02/15/2021 02:46:47 PM,1.0,1.19,1.0,N,246.0,90.0,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
2,02/15/2021 02:54:59 PM,02/15/2021 03:04:33 PM,1.0,1.86,1.0,N,68.0,113.0,1.0,8.5,0.0,0.5,3.54,0.0,0.3,15.34,2.5
1,02/15/2021 02:18:51 PM,02/15/2021 02:32:32 PM,1.0,2.7,1.0,N,233.0,249.0,1.0,11.5,2.5,0.5,2.0,0.0,0.3,16.8,2.5
1,02/15/2021 02:38:55 PM,02/15/2021 02:55:15 PM,1.0,3.2,1.0,N,234.0,141.0,1.0,14.0,2.5,0.5,3.45,0.0,0.3,20.75,2.5
1,02/15/2021 02:58:12 PM,02/15/2021 03:06:17 PM,1.0,1.5,1.0,N,141.0,239.0,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1,02/15/2021 02:30:37 PM,02/15/2021 03:02:52 PM,2.0,19.3,2.0,N,132.0,236.0,2.0,52.0,2.5,0.5,0.0,6.12,0.3,61.42,2.5
2,02/15/2021 02:17:12 PM,02/15/2021 02:22:27 PM,2.0,0.98,1.0,N,264.0,264.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
2,02/15/2021 02:24:56 PM,02/15/2021 02:30:50 PM,1.0,1.11,1.0,N,264.0,264.0,1.0,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0.0
1,02/15/2021 02:12:22 PM,02/15/2021 02:22:30 PM,3.0,2.1,1.0,N,263.0,162.0,1.0,9.0,2.5,0.5,2.0,0.0,0.3,14.3,2.5
1,02/15/2021 02:38:27 PM,02/15/2021 02:48:35 PM,1.0,3.1,1.0,N,107.0,45.0,1.0,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
1,02/15/2021 02:20:14 PM,02/15/2021 02:40:34 PM,1.0,4.5,1.0,Y,143.0,74.0,2.0,16.5,2.5,0.5,0.0,0.0,0.3,19.8,2.5
1,02/15/2021 02:58:18 PM,02/15/2021 03:20:11 PM,1.0,8.1,1.0,Y,141.0,33.0,2.0,25.5,2.5,0.5,0.0,0.0,0.3,28.8,2.5
2,02/15/2021 02:47:50 PM,02/15/2021 02:53:00 PM,1.0,1.09,1.0,N,75.0,236.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,02/15/2021 02:59:36 PM,02/15/2021 03:13:22 PM,2.0,3.02,1.0,N,43.0,90.0,1.0,12.0,0.0,0.5,2.3,0.0,0.3,17.6,2.5
2,02/15/2021 02:13:43 PM,02/15/2021 02:19:43 PM,1.0,1.45,1.0,N,43.0,151.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,02/15/2021 02:53:53 PM,02/15/2021 02:57:49 PM,1.0,0.48,1.0,N,142.0,230.0,1.0,4.5,0.0,0.5,2.0,0.0,0.3,9.8,2.5
2,02/15/2021 02:07:39 PM,02/15/2021 02:32:38 PM,1.0,4.0,1.0,N,234.0,33.0,1.0,18.0,0.0,0.5,5.32,0.0,0.3,26.62,2.5
2,02/15/2021 03:01:48 PM,02/15/2021 03:10:21 PM,1.0,1.35,1.0,N,161.0,164.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
1,02/15/2021 02:20:04 PM,02/15/2021 02:25:46 PM,1.0,1.0,1.0,N,141.0,229.0,1.0,6.0,2.5,0.5,0.7,0.0,0.3,10.0,2.5
1,02/15/2021 02:33:34 PM,02/15/2021 02:37:04 PM,1.0,1.0,1.0,N,141.0,263.0,1.0,5.0,2.5,0.5,1.25,0.0,0.3,9.55,2.5
1,02/15/2021 02:55:08 PM,02/15/2021 03:06:20 PM,1.0,4.7,1.0,N,141.0,79.0,1.0,15.5,2.5,0.5,4.51,0.0,0.3,23.31,2.5
1,02/15/2021 02:20:33 PM,02/15/2021 02:27:56 PM,1.0,1.0,1.0,N,234.0,224.0,1.0,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5
1,02/15/2021 02:38:51 PM,02/15/2021 02:52:34 PM,1.0,4.0,1.0,N,4.0,33.0,1.0,14.5,2.5,0.5,3.55,0.0,0.3,21.35,2.5
1,02/15/2021 02:10:20 PM,02/15/2021 02:19:17 PM,1.0,1.4,1.0,N,164.0,50.0,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
1,02/15/2021 02:47:18 PM,02/15/2021 02:57:32 PM,2.0,2.2,1.0,N,162.0,68.0,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
2,02/15/2021 02:39:26 PM,02/15/2021 02:50:27 PM,1.0,2.17,1.0,N,162.0,79.0,1.0,10.0,0.0,0.5,3.33,0.0,0.3,16.63,2.5
2,02/15/2021 02:52:00 PM,02/15/2021 02:53:04 PM,1.0,0.02,1.0,N,79.0,79.0,4.0,-2.5,0.0,-0.5,0.0,0.0,-0.3,-5.8,-2.5
2,02/15/2021 02:52:00 PM,02/15/2021 02:53:04 PM,1.0,0.02,1.0,N,79.0,79.0,2.0,2.5,0.0,0.5,0.0,0.0,0.3,5.8,2.5
1,02/15/2021 02:27:52 PM,02/15/2021 02:32:54 PM,1.0,0.7,1.0,N,142.0,50.0,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
1,02/15/2021 02:34:43 PM,02/15/2021 02:43:13 PM,1.0,2.4,1.0,N,50.0,68.0,1.0,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
1,02/15/2021 02:48:13 PM,02/15/2021 02:53:49 PM,1.0,0.6,1.0,N,158.0,90.0,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
2,02/15/2021 02:53:04 PM,02/15/2021 03:01:00 PM,2.0,2.44,1.0,N,140.0,74.0,1.0,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
2,02/15/2021 02:31:05 PM,02/15/2021 02:37:34 PM,1.0,1.44,1.0,N,238.0,166.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:40:23 PM,02/15/2021 02:47:12 PM,2.0,1.49,1.0,N,166.0,239.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,02/15/2021 02:49:13 PM,02/15/2021 02:50:10 PM,2.0,0.26,1.0,N,239.0,239.0,1.0,3.0,0.0,0.5,1.0,0.0,0.3,7.3,2.5
2,02/15/2021 02:25:39 PM,02/15/2021 03:02:42 PM,1.0,19.7,2.0,N,132.0,24.0,1.0,52.0,0.0,0.5,6.0,6.12,0.3,64.92,0.0
2,02/15/2021 01:58:59 PM,02/15/2021 02:06:10 PM,1.0,0.72,1.0,N,43.0,236.0,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
2,02/15/2021 02:07:14 PM,02/15/2021 02:10:47 PM,1.0,0.82,1.0,N,263.0,141.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,02/15/2021 02:42:18 PM,02/15/2021 02:59:07 PM,1.0,3.54,1.0,N,161.0,231.0,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
1,02/15/2021 02:23:37 PM,02/15/2021 02:29:03 PM,1.0,0.9,1.0,N,151.0,239.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,02/15/2021 02:35:34 PM,02/15/2021 02:45:08 PM,2.0,1.2,1.0,N,143.0,230.0,1.0,8.0,2.5,0.5,1.0,0.0,0.3,12.3,2.5
2,02/15/2021 02:20:56 PM,02/15/2021 02:38:09 PM,1.0,3.18,1.0,N,230.0,211.0,1.0,13.5,0.0,0.5,1.0,0.0,0.3,17.8,2.5
2,02/15/2021 02:58:29 PM,02/15/2021 03:05:38 PM,1.0,1.45,1.0,N,68.0,230.0,1.0,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
1,02/15/2021 02:05:36 PM,02/15/2021 02:20:18 PM,2.0,3.6,1.0,N,249.0,43.0,1.0,14.0,2.5,0.5,3.46,0.0,0.3,20.76,2.5
1,02/15/2021 02:30:29 PM,02/15/2021 02:33:03 PM,1.0,0.3,1.0,N,142.0,163.0,1.0,3.5,2.5,0.5,1.36,0.0,0.3,8.16,2.5
1,02/15/2021 02:41:51 PM,02/15/2021 02:47:45 PM,1.0,1.0,1.0,N,186.0,100.0,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
1,02/15/2021 02:53:36 PM,02/15/2021 03:07:45 PM,1.0,2.6,1.0,N,90.0,229.0,1.0,11.5,2.5,0.5,3.7,0.0,0.3,18.5,2.5
2,02/15/2021 02:23:30 PM,02/15/2021 02:29:40 PM,1.0,0.83,1.0,N,249.0,249.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
1,02/15/2021 02:03:39 PM,02/15/2021 02:15:49 PM,1.0,3.1,1.0,N,237.0,114.0,1.0,11.5,2.5,0.5,4.4,0.0,0.3,19.2,2.5
1,02/15/2021 02:20:04 PM,02/15/2021 02:28:19 PM,1.0,1.2,1.0,N,114.0,79.0,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
1,02/15/2021 02:35:50 PM,02/15/2021 02:50:18 PM,1.0,1.9,1.0,N,137.0,162.0,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
2,02/15/2021 02:45:58 PM,02/15/2021 03:02:28 PM,1.0,2.94,1.0,N,75.0,230.0,2.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
2,02/15/2021 02:33:01 PM,02/15/2021 02:34:27 PM,5.0,0.47,1.0,N,170.0,233.0,1.0,3.5,0.0,0.5,1.0,0.0,0.3,7.8,2.5
2,02/15/2021 02:07:04 PM,02/15/2021 02:15:58 PM,1.0,1.23,1.0,N,48.0,161.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:17:34 PM,02/15/2021 02:23:28 PM,1.0,1.0,1.0,N,161.0,186.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,02/15/2021 02:30:27 PM,02/15/2021 02:39:33 PM,1.0,2.16,1.0,N,186.0,211.0,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2,02/15/2021 02:13:18 PM,02/15/2021 02:35:27 PM,1.0,4.11,1.0,N,43.0,68.0,1.0,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
2,02/15/2021 02:48:57 PM,02/15/2021 02:55:43 PM,1.0,1.23,1.0,N,125.0,209.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2,02/15/2021 02:57:14 PM,02/15/2021 03:11:34 PM,1.0,2.62,1.0,N,209.0,234.0,1.0,12.0,0.0,0.5,3.82,0.0,0.3,19.12,2.5
2,02/15/2021 02:11:38 PM,02/15/2021 02:17:58 PM,2.0,1.29,1.0,N,43.0,237.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:28:07 PM,02/15/2021 02:31:02 PM,2.0,0.67,1.0,N,170.0,234.0,1.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,02/15/2021 01:57:49 PM,02/15/2021 02:11:15 PM,1.0,5.9,1.0,N,231.0,140.0,1.0,18.5,0.0,0.5,4.36,0.0,0.3,26.16,2.5
2,02/15/2021 02:21:08 PM,02/15/2021 02:43:06 PM,1.0,7.32,1.0,N,140.0,231.0,1.0,24.0,0.0,0.5,5.46,0.0,0.3,32.76,2.5
2,02/15/2021 02:40:45 PM,02/15/2021 02:54:30 PM,6.0,3.49,1.0,N,7.0,141.0,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
2,02/15/2021 02:24:28 PM,02/15/2021 02:33:04 PM,2.0,1.19,1.0,N,100.0,246.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,02/15/2021 02:43:39 PM,02/15/2021 02:55:27 PM,2.0,5.52,1.0,N,68.0,166.0,1.0,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5
2,02/15/2021 02:15:57 PM,02/15/2021 02:24:18 PM,1.0,1.58,1.0,N,170.0,237.0,1.0,8.0,0.0,0.5,3.39,0.0,0.3,14.69,2.5
2,02/15/2021 02:43:04 PM,02/15/2021 02:53:32 PM,1.0,1.97,1.0,N,162.0,186.0,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
2,02/15/2021 02:12:39 PM,02/15/2021 02:28:21 PM,1.0,4.82,1.0,N,236.0,107.0,1.0,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5
2,02/15/2021 02:56:30 PM,02/15/2021 03:11:33 PM,1.0,3.14,1.0,N,140.0,151.0,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
2,02/15/2021 02:19:00 PM,02/15/2021 02:30:12 PM,1.0,1.78,1.0,N,229.0,100.0,1.0,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5
2,02/15/2021 02:38:14 PM,02/15/2021 02:46:04 PM,1.0,1.34,1.0,N,249.0,144.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:51:54 PM,02/15/2021 02:58:15 PM,1.0,0.84,1.0,N,144.0,79.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 02:40:40 PM,02/15/2021 02:45:30 PM,1.0,0.97,1.0,N,237.0,236.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,02/15/2021 02:22:24 PM,02/15/2021 02:32:01 PM,1.0,1.31,1.0,N,100.0,162.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2,02/15/2021 02:38:45 PM,02/15/2021 02:43:33 PM,1.0,0.79,1.0,N,141.0,262.0,1.0,5.5,0.0,0.5,1.25,0.0,0.3,10.05,2.5
2,02/15/2021 02:45:51 PM,02/15/2021 02:53:26 PM,1.0,0.99,1.0,N,262.0,236.0,1.0,6.5,0.0,0.5,4.0,0.0,0.3,13.8,2.5
2,02/15/2021 02:51:32 PM,02/15/2021 02:55:58 PM,3.0,1.06,1.0,N,170.0,234.0,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
2,02/15/2021 02:04:47 PM,02/15/2021 02:08:56 PM,1.0,0.55,1.0,N,141.0,236.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,02/15/2021 02:17:45 PM,02/15/2021 02:26:31 PM,1.0,1.56,1.0,N,236.0,142.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
2,02/15/2021 02:44:27 PM,02/15/2021 02:57:55 PM,1.0,3.21,1.0,N,163.0,74.0,2.0,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
2,02/15/2021 02:18:44 PM,02/15/2021 02:33:16 PM,2.0,2.32,1.0,N,263.0,143.0,1.0,12.0,0.0,0.5,4.59,0.0,0.3,19.89,2.5
2,02/15/2021 02:50:27 PM,02/15/2021 03:10:39 PM,1.0,4.2,1.0,N,239.0,249.0,1.0,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5
2,02/15/2021 02:08:04 PM,02/15/2021 02:10:53 PM,1.0,0.48,1.0,N,137.0,79.0,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
2,02/15/2021 02:15:27 PM,02/15/2021 02:20:14 PM,1.0,1.08,1.0,N,137.0,79.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 02:24:58 PM,02/15/2021 02:32:13 PM,1.0,1.6,1.0,N,79.0,164.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,02/15/2021 02:39:36 PM,02/15/2021 02:43:57 PM,1.0,0.89,1.0,N,100.0,161.0,1.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2,02/15/2021 02:44:59 PM,02/15/2021 02:50:36 PM,1.0,1.29,1.0,N,161.0,234.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,02/15/2021 02:59:30 PM,02/15/2021 03:00:55 PM,1.0,0.45,1.0,N,161.0,90.0,1.0,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
2,02/15/2021 01:58:27 PM,02/15/2021 02:01:55 PM,3.0,0.52,1.0,N,263.0,263.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,02/15/2021 02:19:28 PM,02/15/2021 02:24:55 PM,3.0,0.97,1.0,N,43.0,230.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
2,02/15/2021 02:28:08 PM,02/15/2021 02:35:08 PM,3.0,1.42,1.0,N,100.0,68.0,1.0,7.0,0.0,0.5,1.08,0.0,0.3,11.38,2.5
2,02/15/2021 02:50:12 PM,02/15/2021 02:52:56 PM,1.0,0.31,1.0,N,113.0,79.0,1.0,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
2,02/15/2021 03:03:53 PM,02/15/2021 03:13:13 PM,1.0,1.37,1.0,N,113.0,231.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2,02/15/2021 02:23:58 PM,02/15/2021 02:37:38 PM,1.0,2.69,1.0,N,164.0,236.0,1.0,12.5,0.0,0.5,3.95,0.0,0.3,19.75,2.5
